gvkey,fyear,TFP
9195,1997,-.1344025
9195,1998,-.085585
9196,1968,-.3221539
9196,1969,-.0580644
9196,1970,.0690772
9196,1971,-.0132073
9196,1972,.0367533
9196,1973,-.1084418
9196,1974,-.0588635
9196,1975,-.2217303
9196,1976,-.2644854
9196,1977,-.3170084
9196,1978,-.2544505
9196,1979,-.2658961
9196,1980,-.3099997
9196,1981,-.3911234
9196,1982,-.3661497
9196,1983,-.2481636
9196,1984,-.0883652
9196,1985,-.0041432
9196,1986,-.0273148
9196,1987,-.0115091
9198,1979,-.4348515
9198,1980,-.4523169
9198,1981,-.4547352
9198,1982,-.4916508
9198,1983,-.5253274
9198,1984,-.2903783
9201,1971,.0473704
9201,1972,.226877
9201,1973,.2509438
9201,1974,.1718248
9201,1975,.0886398
9201,1976,.1083064
9201,1977,-.008414
9201,1978,-.0279757
9201,1979,.0393769
9203,1963,.0135923
9203,1964,-.1091937
9203,1965,-.0936683
9203,1966,-.1640671
9203,1967,.0348359
9203,1968,-.1818321
9203,1969,-.255634
9203,1970,-.2683897
9203,1971,-.2289889
9203,1972,-.3464127
9203,1973,-.2785138
9203,1974,-.244732
9203,1975,-.3174613
9203,1976,-.3133162
9203,1977,-.2221771
9203,1978,-.1694714
9203,1979,-.0424415
9203,1980,-.1045816
9203,1981,-.1745345
9203,1982,-.1202658
9203,1983,-.0970891
9203,1984,.0082711
9203,1985,.0458302
9203,1986,.1105417
9203,1987,.0929369
9203,1988,.0054253
9203,1989,-.0251074
9203,1990,-.1380747
9203,1991,-.1203467
9203,1992,-.2725834
9203,1993,-.2327587
9203,1994,-.1322466
9203,1995,-.2087748
9203,1996,-.1428288
9203,1997,-.0338633
9203,1998,-.0840949
9203,1999,-.0605512
9203,2000,.0693345
9203,2001,-.3493532
9203,2002,-.2978989
9203,2003,-.2639204
9203,2004,-.1932036
9203,2005,-.0269108
9203,2006,-.0898037
9203,2007,.0109447
9203,2008,-.077334
9203,2009,-.2747618
9203,2010,-.0865863
9203,2011,.0267892
9203,2012,.0727856
9203,2013,.2123453
9203,2014,.2926228
9203,2015,.3095035
9203,2016,.4199541
9204,1963,-.1854624
9204,1964,-.3028696
9204,1965,-.1892653
9204,1966,-.1624251
9204,1967,-.2600207
9204,1968,-.272653
9204,1969,-.2362215
9204,1970,-.192552
9204,1971,-.1140434
9206,1986,-.5281739
9206,1987,-.3111548
9206,1988,-.2252904
9206,1989,-.4826916
9206,1990,-.5844983
9206,1991,-.5208009
9206,1992,-1.078107
9206,1993,-.9210748
9206,1994,-.9698586
9207,1977,-.7408719
9207,1978,-.3909169
9207,1979,-.5213076
9207,1980,-.7594739
9207,1981,-.6561742
9207,1982,-.2760115
9210,1978,-.4773017
9210,1979,-1.29669
9210,1980,-1.375052
9210,1981,-.7651923
9211,1975,-.5334594
9211,1976,-.4563213
9211,1977,-.490647
9211,1978,-.5245475
9211,1979,-.548188
9211,1980,-.8553395
9211,1981,-.8967253
9212,1969,.0747972
9212,1972,-.0296548
9212,1973,-.1347954
9212,1974,-.0404486
9212,1975,-.0419524
9212,1976,-.3037561
9212,1977,-.268187
9212,1978,-.294192
9213,1985,.3744806
9213,1986,-.687
9213,1988,-2.090271
9213,1990,-1.434327
9213,2001,.2792021
9213,2002,.4436546
9213,2003,.3841646
9216,1963,-.6044848
9216,1964,-.3729837
9216,1965,-.3825723
9216,1966,-.3077244
9216,1967,-.4785096
9216,1968,-.4164311
9216,1969,-.3616195
9216,1970,-.499901
9216,1971,-.5029921
9216,1972,-.4604855
9216,1973,-.4419459
9216,1974,-.3631966
9216,1975,-.52909
9216,1976,-.4251198
9216,1977,-.4613407
9216,1978,-.4410484
9216,1979,-.4329978
9216,1980,-.7072555
9216,1981,-.5069032
9216,1982,-.5047356
9216,1983,-.3938487
9216,1984,-.3668249
9216,1985,-.441503
9216,1986,-.3460552
9216,1987,-.4049385
9216,1988,-.4799433
9216,1989,-.4615594
9216,1990,-.4798062
9216,1991,-.5672117
9216,1992,-.6330425
9216,1993,-.5485218
9216,1994,-.5219895
9216,1995,-.4941138
9216,1996,-.3710801
9216,1997,-.3765219
9216,1998,-.3004957
9216,1999,-.3586168
9216,2000,-.4209637
9216,2001,-.2649277
9216,2002,-.2091025
9216,2003,-.3035152
9216,2004,-.3362201
9216,2005,-.5258521
9216,2006,-.2918752
9216,2007,-.3839917
9216,2008,-.5513522
9216,2009,-.7350435
9216,2010,-.6646232
9216,2011,-.3375589
9216,2012,-.341583
9216,2013,-.3070343
9216,2014,-.3095948
9216,2015,-.2652698
9216,2016,-.3575526
9217,1963,.0373194
9217,1964,-.0369589
9217,1965,-.0887428
9217,1966,-.1334095
9217,1967,-.1318136
9217,1968,-.1956288
9217,1969,-.2697868
9217,1970,-.309763
9217,1971,-.2981896
9217,1972,-.295499
9217,1973,-.301411
9217,1974,-.3494089
9217,1975,-.5287545
9217,1976,-.3716549
9217,1977,-.1769177
9217,1978,-.161712
9217,1979,-.0346876
9217,1980,-.1232898
9217,1981,-.1546274
9217,1982,-.1930753
9217,1983,-.0823755
9217,1984,-.0925803
9217,1985,-.0715634
9217,1986,-.1021474
9217,1987,-.1863204
9217,1988,-.2206066
9217,1989,-.1895073
9217,1990,-.2377058
9217,1991,-.2061848
9217,1992,-.0899604
9217,1993,-.0984599
9217,1994,-.0330748
9217,1995,-.0839393
9217,1996,.1043158
9217,1997,.0535452
9217,1998,.0932916
9217,1999,.0061234
9217,2000,.0976064
9217,2001,.1011934
9217,2002,.0049836
9217,2003,.0722702
9217,2004,-.0241683
9217,2005,.0654474
9217,2006,.1237674
9217,2007,.0394466
9217,2008,-.0373177
9218,1963,-.2794115
9218,1964,-.2329125
9218,1965,-.1671777
9218,1966,-.114831
9218,1967,-.131774
9218,1968,-.1021995
9218,1969,-.0366755
9218,1970,.0401772
9218,1971,-.1117929
9218,1972,-.2374539
9218,1973,-.2733266
9218,1974,-.2208579
9218,1975,-.4298448
9218,1976,-.4192285
9218,1977,-.3805704
9218,1978,-.3761229
9218,1979,-.2661735
9218,1980,-.4686962
9218,1981,-.392641
9218,1982,-.3265023
9218,1983,-.2354887
9218,1984,-.1015673
9218,1985,.0702656
9218,1986,-.1442578
9218,1987,-.3911892
9218,1988,-.2926048
9218,1989,-.3366244
9218,1990,-.4436447
9218,1991,-.315155
9218,1992,-.4053184
9218,1993,-.6850373
9218,1994,-.4438436
9218,1995,-.4044735
9218,1996,-.385475
9218,1997,-.2431475
9223,1985,-.2640741
9223,1986,-.1583671
9225,1971,-.3309319
9225,1972,-.3964806
9225,1975,-.2958132
9225,1977,-.2505585
9225,1978,-.3855956
9226,1979,.1882838
9226,1980,.0967507
9226,1981,.076313
9226,1982,.0341125
9226,1983,-.0649857
9226,1984,-.1879029
9229,1982,-.2157234
9230,1963,-.2802697
9230,1964,-.2841188
9230,1965,-.2177163
9230,1966,-.1516393
9230,1967,-.206852
9230,1969,-.382628
9230,1970,-.3663857
9230,1971,-.4769196
9230,1972,-.4613986
9230,1973,-.4079917
9230,1974,-.390781
9230,1975,-.5052366
9230,1976,-.5288086
9230,1977,-.5517977
9230,1978,-.5476953
9230,1979,-.5343685
9230,1980,-.7974454
9230,1985,-1.005143
9230,1986,-1.132806
9230,1987,-.6655639
9230,1988,-.6456624
9230,1989,-.9122594
9230,1990,-1.102359
9230,1991,-.6823683
9230,1992,-.7193785
9230,1993,-.9978929
9230,1994,-.6111164
9230,1995,-.4751241
9230,1996,-.5419468
9230,1997,-.7239193
9230,1998,-.5687062
9230,1999,-.6059477
9230,2000,-.56207
9230,2001,-.531176
9230,2002,-.5620117
9230,2003,-.429103
9230,2004,-.5824837
9233,1985,.0014867
9233,1986,-.1776694
9233,1987,-.2102207
9233,1988,-.2200544
9233,1989,-.3213782
9233,1990,-.4293204
9233,1991,-.6022916
9233,1992,-.4077028
9233,1993,-.5435053
9233,1994,-.4270023
9234,1967,-.3110515
9234,1969,-.2070266
9234,1970,-.3220164
9234,1971,-.2800223
9234,1972,-.3836469
9234,1973,-.4693444
9234,1974,-.5954182
9234,1975,-.4107229
9234,1976,-.3949826
9234,1979,-.3766519
9234,1980,-.4447842
9234,1981,-.3478364
9234,1982,-.3307634
9234,1983,-.2601176
9234,1984,-.2550879
9234,1985,-.3684616
9234,1986,.123627
9234,1987,-.0453538
9235,1975,-.281568
9235,1976,-.3997778
9235,1977,-.4470979
9235,1978,-.3849775
9235,1979,-.3829355
9235,1980,-.2528597
9236,1969,.2081614
9236,1970,.2348522
9236,1971,.1437986
9236,1972,.1145941
9236,1973,.1302871
9236,1974,.0248339
9236,1975,.0209601
9236,1976,-.0842762
9236,1977,-.1329519
9236,1978,-.009845
9236,1979,.0795792
9236,1980,.0794963
9236,1981,-.0387116
9236,1982,-.1351723
9236,1983,-.0499218
9236,1984,-.0633595
9236,1985,-.1239476
9236,1986,-.1493893
9236,1987,-.0157488
9236,1988,-.0415733
9236,1989,-.0555546
9236,1990,.0721735
9236,1991,.0159178
9236,1992,-.0943314
9236,1993,-.0430297
9236,1994,-.0537283
9236,1995,-.0842426
9236,1996,-.0170238
9237,1970,-.4964751
9237,1974,-.4427788
9237,1975,-.30657
9237,1976,-.1179071
9237,1977,-.2936473
9237,1978,-.2870485
9238,1972,-.2822683
9238,1973,-.2377614
9238,1974,-.2112999
9238,1975,-.1818752
9238,1976,-.3430432
9238,1977,-.5785139
9238,1978,-.4717189
9238,1979,-.4361142
9238,1980,-1.240938
9238,1981,-.9008831
9239,1969,-.2692282
9239,1970,-.2263855
9239,1971,-.1430865
9239,1972,-.1223505
9239,1973,-.1192068
9239,1974,-.1766644
9239,1975,-.0336543
9242,1985,.0010309
9242,1986,.1457498
9242,1987,.0351675
9242,1988,.0598789
9242,1990,.0574695
9242,1991,.3174864
9242,1992,.3744889
9242,1993,.2732285
9242,1994,.2382576
9242,1995,.1033388
9242,1996,.1508597
9242,1997,.1305706
9242,1998,.1629466
9242,1999,.4430649
9242,2000,.2776755
9242,2001,.0092857
9242,2002,-.2762161
9242,2003,-.4930598
9242,2004,-.3893888
9242,2005,-.4006074
9242,2006,-.4811185
9242,2007,-.4530168
9242,2008,-.6136334
9242,2009,-.5470802
9242,2010,-.5496863
9242,2011,-.5900538
9243,1975,-.4865853
9243,1976,-.4255498
9243,1977,-.4606575
9243,1978,-.3950306
9243,1979,-.3513599
9243,1980,-.3937092
9243,1981,-.4213864
9243,1982,-.5274791
9243,1983,-.4290147
9243,1984,-.3124729
9243,1985,-.3516498
9243,1986,-.4457728
9243,1987,-.53986
9243,1988,-.4969582
9243,1989,-.5228307
9243,1990,-.5359775
9243,1991,-.3610402
9243,1992,-.3707852
9243,1993,-.3604607
9243,1994,-.409833
9243,1995,-.7522733
9243,1996,-.6455529
9243,1997,-.9659014
9244,1977,-.4948645
9245,1991,-.1721096
9245,1992,.2377373
9245,1993,-.3764201
9247,1986,-.3220231
9247,1987,-.5541508
9247,1988,-.3038866
9247,1989,-.6329195
9247,1990,-.4379282
9247,1991,-.6318119
9248,1987,-.2780174
9248,1988,-.0832993
9248,1989,-.0835915
9248,1990,-.273108
9248,1991,-.2559062
9248,1992,-.2709912
9248,1993,-.270635
9248,1994,-.2448794
9248,1995,-.2492566
9248,1996,-.184875
9248,1997,-.1357584
9248,1998,-.0897239
9248,1999,-.1049791
9248,2000,-.0920444
9248,2001,-.0653695
9248,2002,-.0726259
9248,2003,-.0600021
9248,2004,-.2170876
9248,2005,-.2095742
9248,2006,-.153886
9248,2007,-.1596833
9248,2008,-.1457823
9248,2009,-.1992028
9248,2010,-.1117599
9248,2011,-.0381725
9248,2012,-.0445728
9248,2013,-.044388
9248,2014,-.0415159
9248,2015,-.0269781
9248,2016,.0157467
9254,1970,-.4862538
9254,1971,-.6438425
9254,1972,-.5087256
9254,1973,-.4568382
9254,1974,-.4213076
9254,1975,-.4560936
9255,1985,-.2335461
9255,1986,-.2174498
9255,1987,-.2459755
9255,1988,-.2323875
9255,1989,-.2626713
9255,1990,-.3091324
9255,1991,-.3094554
9255,1992,-.3140543
9255,1993,-.2976485
9255,1994,-.3490064
9255,1995,-.3344181
9255,1996,-.2923222
9255,1997,-.3061394
9255,1998,-.2641512
9255,1999,-.2730559
9255,2000,-.164596
9255,2001,-.1312251
9255,2002,-.1486259
9255,2003,-.014951
9255,2004,-.0499616
9258,1972,-.29618
9258,1973,-.1863362
9258,1974,.0847491
9258,1975,.0030073
9258,1976,-.010661
9258,1977,.1666743
9258,1978,.1571848
9258,1979,.44627
9258,1980,.4626743
9258,1981,.6669675
9258,1982,.9575647
9258,1983,-.0691785
9258,1984,-.4409103
9258,1985,.0337884
9258,1986,-1.437623
9258,1987,-1.659305
9258,1988,-.4595356
9258,1989,-.6060275
9258,1990,-.1847291
9258,1991,-.5171744
9258,1992,-1.076136
9258,1993,-.5036616
9258,1994,-.6684709
9258,1995,-.6669893
9258,1996,-.3375013
9258,1997,-.2293222
9258,1998,-.1814198
9258,1999,-.6931285
9258,2000,-.3703895
9258,2003,-.6693774
9258,2004,-.6705137
9258,2005,-.2498846
9258,2006,-.1511651
9258,2007,.0514001
9258,2008,.0899743
9258,2009,.047805
9258,2010,.0051944
9258,2011,-.3076727
9258,2012,-.0737474
9258,2013,-.0714851
9258,2014,-.0793092
9258,2015,.3425161
9258,2016,.3763924
9259,1972,-.0584716
9259,1973,-.2197869
9259,1974,-.2195613
9259,1975,-.3868904
9259,1976,-.5880206
9259,1977,-.5223266
9259,1978,-.4927619
9259,1979,-.541414
9259,1980,-.7392218
9259,1981,-.7223293
9259,1982,-.7217106
9259,1983,-.5659836
9259,1984,-.4779005
9259,1985,-.495631
9259,1986,-.6242309
9259,1987,-.5918416
9259,1988,-.5903805
9259,1989,-.620329
9259,1990,-.7029254
9259,1991,-.7913638
9259,1992,-.6461312
9259,1993,-.5160463
9259,1994,-.4080567
9259,1995,-.511173
9259,1996,-.4519772
9259,1997,-.3953688
9259,1998,-.3866909
9259,1999,-.3387828
9259,2000,-.3841183
9259,2001,-.6389263
9259,2002,-.5544287
9259,2003,-.6397236
9259,2004,-.6933221
9259,2005,-.8525265
9260,1972,-.7003619
9260,1973,-.7737973
9264,1978,-.6420342
9264,1979,-.4227847
9264,1980,-.7852936
9264,1981,-.71771
9264,1982,-.5032234
9264,1983,-.6355367
9264,1984,-1.158282
9264,1985,-1.051808
9264,1986,-.6204896
9265,1970,-.5158142
9265,1971,-.5737633
9265,1972,-.5430279
9265,1973,-.6529746
9265,1974,-.8084283
9266,1963,-.0288425
9266,1964,.3744635
9266,1965,.3752861
9266,1966,.3396189
9266,1967,-.1134457
9266,1968,-.085123
9266,1969,-.1934668
9266,1970,-.0387462
9266,1976,-.2121849
9266,1977,-.2209549
9266,1978,-.3836343
9266,1979,-.2890163
9266,1980,-.3432304
9266,1981,-.2670449
9266,1982,-.4090222
9266,1983,-.5280334
9267,1968,-.0397249
9267,1969,-.1147834
9267,1970,-.1541239
9267,1971,.004451
9267,1972,-.0316948
9267,1973,.0480605
9267,1974,.3492194
9267,1975,.074574
9267,1976,.153365
9267,1977,.3457054
9267,1978,.2343947
9267,1979,.5308149
9267,1980,.5168352
9267,1981,.4809806
9267,1982,.5164007
9267,1983,.4503028
9267,1984,.5894173
9267,1985,.3938682
9267,1986,.5161982
9267,1987,.5304844
9267,1988,.1822605
9267,1989,.3950675
9267,1990,.380606
9267,1991,.3675007
9267,1992,.351385
9267,1993,.2777001
9267,1994,.3235512
9267,1995,.473718
9267,1996,.5234971
9267,1997,.396117
9267,1998,.265344
9267,1999,.6563008
9267,2000,.5467463
9267,2001,.3832182
9267,2002,.5715069
9267,2003,.3684118
9267,2004,.3362802
9268,1970,-.18418
9268,1971,-.1892458
9268,1972,-.1167597
9268,1973,-.1036545
9268,1974,-.1699173
9268,1975,-.2135032
9270,1984,-.2267521
9270,1985,-.2977237
9270,1986,-.3265938
9270,1987,-.1023239
9270,1988,-.2172005
9270,1989,-.2860765
9274,1977,.704555
9275,1984,-.3450882
9275,1985,-.226703
9275,1986,-.3450311
9275,1987,-.5429268
9277,1987,.0015643
9277,1988,-.0447616
9277,1989,-.1154962
9277,1990,-.2327868
9278,1976,-.2125357
9278,1977,-.4415946
9278,1978,-.780468
9278,1979,-.5887957
9280,1963,-.2067635
9280,1964,-.05957
9280,1965,-.0357387
9280,1966,.0538705
9280,1967,-.0255364
9280,1968,-.2582017
9280,1969,-.1550505
9280,1970,-.0033435
9280,1971,-.0574221
9280,1972,-.0231403
9280,1973,-.1038384
9280,1974,-.3214067
9280,1975,-.2127643
9280,1976,-.1091557
9280,1977,.0447081
9280,1978,.0026514
9280,1979,.046445
9280,1980,.0451884
9280,1981,.0542315
9280,1982,.1578819
9280,1983,.1074109
9280,1984,.1301906
9280,1985,.1595882
9280,1986,.1589629
9280,1987,.1520165
9280,1988,.057035
9280,1989,.1190407
9280,1990,.0555328
9280,1991,.0611831
9280,1992,.034068
9280,1993,.0420609
9280,1994,-.0045676
9280,1995,-.127304
9280,1996,-.1955244
9280,1997,-.2279012
9282,1969,-.3219533
9282,1970,-.6477024
9282,1971,-.3475627
9282,1972,-.4248396
9282,1973,-.1813585
9282,1974,.1470033
9282,1975,.2325618
9283,1973,.1552707
9283,1974,.0906694
9283,1975,.0521127
9283,1976,.0811377
9284,1970,-.4579275
9284,1971,-.3170729
9284,1972,-.303273
9284,1973,-.4780874
9284,1974,-.3067569
9284,1975,-.4470501
9284,1976,-.321907
9284,1977,-.2457415
9284,1978,-.3079511
9284,1979,-.2217206
9284,1980,-.2670622
9284,1981,-.3126851
9284,1982,-.2819963
9284,1983,-.2813353
9284,1984,-.2506252
9284,1985,-.2890125
9284,1986,-.2983708
9284,1987,-.2472237
9284,1988,-.2395199
9284,1989,-.2671292
9284,1990,-.3101138
9284,1991,-.3219419
9284,1992,-.3013021
9284,1993,-.262991
9284,1994,-.317529
9284,1995,-.287257
9284,1996,-.2934099
9284,1997,-.2589387
9284,1998,-.2457011
9284,1999,-.2346706
9284,2000,-.219999
9284,2001,-.2339585
9284,2002,-.2496902
9284,2003,-.309172
9284,2004,-.2775635
9284,2005,-.2848317
9284,2006,-.2771155
9284,2007,-.2620521
9284,2008,-.2551606
9284,2009,-.3077478
9284,2010,-.3204902
9284,2011,-.3295995
9284,2012,-.2990004
9284,2013,-.2693938
9285,1981,-.5321707
9285,1982,-.485828
9285,1983,-.4011947
9285,1984,-.441619
9285,1985,-.2771297
9285,1986,-.3238241
9285,1987,-.2977494
9285,1988,-.1569093
9285,1989,-.2173586
9285,1990,-.3447071
9285,1991,-.3589374
9285,1992,-.418216
9285,1993,-.6408518
9285,1994,-.5490853
9285,1995,-.601415
9287,1971,-.6067399
9287,1972,-.3925624
9287,1973,-.4682698
9287,1974,-.469073
9287,1975,-.6576161
9287,1976,-.5778052
9287,1977,-.5131114
9287,1978,-.5281403
9287,1979,-.637598
9289,1986,.4711041
9289,1987,.2648142
9289,1988,.1005854
9289,1989,-.1401236
9289,1990,-.0424197
9289,1991,-.0788641
9289,1992,.314362
9289,1993,-.2648918
9289,1994,-.4432039
9289,1995,-.0271666
9289,1996,-.093429
9289,1997,.0263755
9289,1998,.0192998
9289,1999,.0150427
9289,2000,.0268282
9289,2001,-.2240261
9289,2002,-.145462
9289,2003,-.2083195
9289,2004,-1.124327
9289,2005,-1.005275
9289,2006,-.6157775
9289,2007,-.3216513
9289,2008,-.3670511
9289,2009,.260549
9289,2010,.2363134
9289,2011,-.197762
9289,2012,-.6655694
9289,2013,-1.403947
9290,1970,-.0550181
9290,1971,-.0576334
9290,1972,.0075845
9290,1973,-.0201481
9290,1974,-.1760808
9290,1975,-.2784548
9290,1976,-.2930534
9290,1977,-.2307635
9290,1978,-.2986335
9290,1979,-.1730434
9290,1980,-.0807234
9290,1981,-.2005934
9290,1982,-.3661759
9290,1983,-.352843
9290,1984,-.2969955
9290,1985,-.2544717
9290,1986,-.0579398
9290,1987,-.3528932
9290,1988,-.5639099
9290,1989,-.7748708
9290,1990,-1.35992
9292,1973,-1.075958
9292,1975,-.8462073
9292,1976,-.6368908
9292,1977,-.2815036
9292,1978,-.2566082
9292,1979,-.2859892
9292,1980,-.5909137
9292,1981,-.3022215
9292,1982,-.5568531
9292,1983,-.358639
9292,1984,-.4283417
9292,1985,-.437083
9292,1986,-.5250828
9292,1987,-.6185903
9292,1988,-.4547474
9292,1989,-.4207352
9292,1990,-.6169748
9292,1991,-.8076998
9292,1992,-.6652527
9292,1993,-.6285426
9293,1970,-.5462824
9293,1971,-.4529175
9293,1972,-.257847
9293,1973,-.334061
9293,1974,-.2712561
9293,1975,-.3595016
9293,1976,-.3248065
9293,1977,-.1978355
9293,1978,-.1854142
9293,1979,-.1096366
9293,1980,-.2324163
9293,1981,-.2435302
9293,1982,-.3270084
9293,1983,-.2574426
9293,1984,-.2694518
9293,1985,-.2549642
9293,1986,-.1999653
9293,1987,-.1720171
9293,1988,-.1533819
9293,1989,-.145652
9293,1990,-.1696028
9293,1991,-.2779386
9293,1992,-.1944482
9293,1993,-.2717728
9293,1994,-.2996473
9293,1995,-.3995773
9293,1996,-.3504631
9293,1997,-.328385
9293,1998,-.2833444
9293,1999,-.4136723
9293,2000,-.5602885
9293,2001,-.5106775
9293,2002,-.7789233
9294,1963,-.2802122
9294,1964,-.1704532
9294,1965,-.0842303
9294,1966,-.0137979
9294,1967,-.0218101
9294,1968,-.201235
9294,1969,-.0828467
9294,1970,-.1635677
9294,1971,-.1247424
9294,1972,-.069208
9294,1973,-.0074737
9294,1974,-.3626608
9294,1975,-.321017
9294,1976,-.0876827
9294,1977,-.0621766
9294,1978,-.0978563
9294,1979,-.1427696
9294,1980,-.3692264
9295,1976,-.4554302
9295,1977,-.402442
9296,1985,-.2154974
9296,1986,-.3627525
9296,1987,-.4452142
9297,1971,.3215875
9297,1972,.372233
9297,1973,.4178115
9297,1974,.5966988
9297,1975,.7489197
9297,1976,.3666942
9297,1977,.3270328
9297,1978,.1329514
9297,1979,.057327
9297,1980,-.0398906
9297,1981,-.2536697
9297,1982,-.7737355
9297,1983,-.3054872
9297,1984,-.4248726
9297,1985,-.1967922
9297,1986,-.4048582
9298,1986,-.0530743
9298,1987,-.1083965
9298,1988,-.2029041
9298,1989,-.2621062
9298,1992,-.3084666
9298,1993,-.2749228
9298,1994,-.2399799
9298,1995,-.323006
9298,1996,-.3281156
9298,1997,-.258179
9298,1998,-.3322244
9299,1972,-.5084172
9299,1973,-.5059543
9299,1974,-.6407307
9299,1975,-.5016437
9299,1976,-.450701
9299,1977,-.3751321
9299,1978,-.2941181
9299,1980,-.1935777
9299,1982,-.1338199
9299,1983,-.046165
9299,1984,.025515
9299,1985,-.1449222
9299,1986,-.1217537
9299,1987,-.1359413
9299,1988,-.1125302
9299,1989,-.2824483
9299,1990,-.4733234
9299,1991,-.5430441
9299,1992,-.4739705
9299,1993,-.5300843
9299,1994,-.6160344
9299,1995,-.586265
9299,1996,-.5649953
9299,1997,-.2888581
9299,1998,-.1707018
9299,1999,-.2149001
9299,2000,-.2804518
9299,2001,-.3543108
9299,2002,-.4338301
9299,2003,-.3229707
9299,2004,-.1215556
9299,2005,-.1484061
9299,2006,-.0927869
9299,2007,-.1160875
9299,2011,-.1978473
9299,2012,-.1149161
9300,1965,-.3820395
9300,1966,-.4586994
9300,1967,-.7201335
9300,1972,-.7108878
9300,1973,-.5576723
9300,1974,-.6190459
9300,1975,-.7723841
9300,1976,-1.247891
9300,1979,-.6257716
9300,1982,-.8203968
9300,1983,-.6468311
9300,1984,-.9572982
9300,1985,-.783267
9300,1986,-.9149652
9300,1987,-1.048291
9301,1975,.065628
9301,1976,-.0776492
9301,1977,-.2172555
9301,1978,-.1957202
9301,1979,-.142746
9301,1980,-.1212724
9301,1981,-.1877461
9301,1982,-.266891
9301,1983,-.1882324
9301,1984,-.1472682
9301,1985,-.154226
9301,1986,-.2129835
9301,1987,-.2170162
9301,1988,-.2404646
9301,1989,-.3784454
9301,1990,-.3697753
9301,1991,-.4104437
9301,1992,-.6259127
9301,1993,-.507416
9301,1994,-.5947856
9301,1995,-.6479163
9302,1976,.677385
9302,1977,.4109779
9302,1978,.3104734
9302,1979,.1162023
9302,1980,.1561974
9302,1981,.1689816
9302,1982,-.2600151
9302,1983,.1735066
9302,1984,-.1119381
9302,1985,-.1379737
9302,1986,-.3150371
9302,1987,-.0558203
9302,2014,.1205291
9303,1963,-.407427
9303,1964,-.3347023
9303,1967,-.3746755
9303,1968,-.333274
9303,1969,-.3671432
9303,1970,-.3377227
9303,1971,-.3534986
9303,1972,-.287487
9303,1973,-.3523279
9303,1974,-.3929248
9303,1975,-.5738817
9303,1976,-.3982253
9303,1977,-.5170646
9303,1978,-.6561079
9303,1979,-1.298971
9303,1980,-1.282971
9303,1981,-1.166511
9303,1982,-.6109201
9303,1983,-.4471831
9303,1984,.4499374
9303,1985,.4408952
9303,1986,.2571145
9303,1987,-.2421345
9303,1988,-.4145179
9303,1989,-.4166658
9303,1990,-.174807
9303,1991,-.2318817
9303,1992,-.3900495
9303,1993,-.4197634
9303,1994,-.0580064
9303,1995,-.8666769
9303,1996,-1.0245
9303,1997,-.8055096
9303,1998,-.7217267
9303,1999,-.3117075
9303,2000,-.6216824
9305,1985,-.3542027
9305,1986,-.115298
9305,1987,-.1322571
9305,1988,-.2221366
9305,1989,-.2203814
9305,1992,-.4394836
9305,1993,-.3140995
9305,1994,-.2824501
9305,1995,-.3254055
9305,1996,-.6355466
9305,1997,-.7103654
9305,1998,-.6345934
9305,1999,-.6335818
9305,2000,-.6196106
9305,2001,-.6762409
9305,2002,-.5710285
9305,2003,-.637377
9306,1987,-.6750162
9306,1988,-.7090404
9306,1989,-.8327234
9306,1990,-.8564473
9306,1991,-.8145545
9306,1992,-.9115609
9306,1993,-1.010325
9307,1977,-.2832518
9307,1978,.0831963
9307,1979,-.6238361
9307,1980,-.6363552
9307,1981,-.7916534
9308,1977,-.2668912
9308,1978,-.3921202
9308,1979,-.2368646
9308,1980,-.3243617
9308,1981,-.3227827
9308,1982,-.2371708
9308,1983,-.2905455
9308,1984,-.102529
9308,1985,.0564744
9308,1986,-.0501195
9308,1987,-.2704061
9308,1988,-.3013642
9308,1989,-.4247608
9308,1990,-.2753758
9308,1991,-.2391136
9308,1992,-.2804468
9308,1993,-.2470523
9308,1994,-.3109322
9308,1995,-.3604234
9308,1996,-.323766
9308,1997,-.2297465
9308,1998,-.2492921
9308,1999,-.3633356
9310,1985,-.4683189
9310,1986,-.0677619
9310,1987,-1.846433
9311,1989,-.2389059
9311,1990,-.1570201
9311,1991,-.2856477
9311,1992,-.0882705
9311,1993,-.0718076
9311,1994,-.455286
9313,1969,.0384962
9313,1970,-.0419412
9313,1971,-.2613062
9313,1972,-.1744845
9313,1973,-.2968101
9313,1974,-.1398894
9313,1975,-.258196
9313,1976,-.27581
9313,1977,-.3806267
9313,1978,-.368605
9313,1979,-.4220106
9313,1980,-.3602195
9313,1981,-.2438153
9313,1982,-.1413139
9313,1983,-.115023
9313,1984,.0096257
9313,1985,.0830219
9313,1986,.0355051
9313,1987,-.0992919
9313,1988,-.1296239
9313,1989,-.1629538
9313,1990,-.243578
9313,1991,-.2975047
9313,1992,-.4261136
9313,1993,-.3840661
9313,1994,-.3818319
9313,1995,-.384482
9313,1996,-.1787425
9313,1997,-.2515025
9313,1998,-.0933902
9313,1999,-.2571763
9313,2000,-.3013348
9313,2001,.0318843
9316,1963,-.2582008
9316,1967,.2120734
9316,1968,-.1568242
9316,1969,-.2218027
9316,1970,-.2805132
9316,1971,-.3425627
9316,1972,-.3577149
9316,1973,-.3442025
9316,1974,-.3003314
9316,1975,-.2841875
9316,1976,-.2876976
9316,1977,-.1924967
9316,1978,-.3235213
9316,1979,-.2467432
